"","India","Brazil","US","Russia","Argentina","Colombia","Italy","Germany","Peru","Mexico","Poland","Iran","South Africa","Chile","Iraq","Czechia","Indonesia","Ukraine","Turkey","Romania","Bangladesh","Philippines","Pakistan","Canada","Saudi Arabia","Morocco","Israel","Switzerland","Austria","Portugal","Nepal","Jordan","France","Ecuador","United Arab Emirates","Panama","Kazakhstan","Spain","Georgia","Japan","Kuwait","Qatar","Croatia","Belarus","Bolivia","Armenia","Dominican Republic","Oman","Guatemala","Costa Rica","Moldova","Egypt","Venezuela","Azerbaijan","Lebanon","Slovakia","Ethiopia","China","Bahrain","Burma","Tunisia","West Bank and Gaza","Hungary","Denmark","Bulgaria","Uzbekistan","Kenya","Slovenia","Kyrgyzstan","Malaysia","Nigeria","Paraguay","Bosnia and Herzegovina","Libya","Algeria","Singapore","Ghana","Honduras","North Macedonia","Afghanistan","El Salvador","Lithuania","Kosovo","Korea, South","Luxembourg","Montenegro","Australia","Albania","Ireland","Cameroon","Greece","Sri Lanka","Cote d'Ivoire","Finland","Norway","Zambia","Madagascar","Senegal","Mozambique","Namibia","Maldives","Guinea","Congo (Kinshasa)","Tajikistan","Sudan","Cabo Verde","Estonia","Botswana","Uganda","Zimbabwe","Gabon","Malta","Angola","Cuba","Haiti","Mauritania","Netherlands","Jamaica","Andorra","Eswatini","Trinidad and Tobago","Bahamas","Rwanda","Uruguay","Djibouti","Malawi","Iceland","Suriname","Equatorial Guinea","Congo (Brazzaville)","Guyana","Nicaragua","Syria","Belize","Thailand","United Kingdom","Gambia","Somalia","Mali","South Sudan","Benin","Burkina Faso","Togo","Guinea-Bissau","Cyprus","New Zealand","Central African Republic","Latvia","Sierra Leone","Chad","San Marino","Yemen","Liberia","Lesotho","Liechtenstein","Niger","Vietnam","Sao Tome and Principe","Diamond Princess","Burundi","Comoros","Papua New Guinea","Monaco","Taiwan*","Eritrea","Mauritius","Bhutan","Mongolia","Cambodia","Barbados","Tanzania","Saint Lucia","Seychelles","Brunei","Antigua and Barbuda","Saint Vincent and the Grenadines","Dominica","Grenada","Fiji","Laos","Timor-Leste","Saint Kitts and Nevis","Holy See","MS Zaandam","Solomon Islands","Marshall Islands","Samoa","Vanuatu","Belgium","Serbia","Sweden"
"2/23/20","3","0","5","2","0","0","2","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","1","0","4","0","4","0","0","2","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23187","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","51","0","0","0","0","0","0","0","18","0","0","11","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2/24/20","3","0","5","2","0","0","1","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","1","0","4","0","4","0","0","2","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","51","0","0","0","0","0","0","0","18","0","0","11","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2/25/20","3","0","6","2","0","0","1","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","1","0","11","0","4","0","0","2","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27676","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","53","0","0","0","0","0","0","0","22","0","0","11","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2/26/20","3","0","6","2","0","0","3","15","0","0","0","49","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","1","0","11","0","4","0","0","2","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30084","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","62","0","0","0","0","0","0","0","22","0","0","11","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","10","0","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2/27/20","3","0","6","2","0","0","45","16","0","0","0","49","0","0","0","0","0","0","0","0","0","1","0","6","0","0","0","0","0","0","1","0","11","0","4","0","0","2","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32930","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","62","0","0","0","0","0","0","0","22","0","0","11","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","10","0","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2/28/20","3","0","7","2","0","0","46","16","0","0","0","73","0","0","0","0","0","0","0","0","0","1","0","6","0","0","0","0","0","0","1","0","11","0","5","0","0","2","0","22","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","36329","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","62","0","0","0","0","0","0","0","22","0","0","11","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","10","0","0","0","0","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2/29/20","3","0","7","2","0","0","46","16","0","0","0","123","0","0","0","0","0","0","0","0","0","1","0","6","0","0","0","0","0","0","1","0","12","0","5","0","0","2","0","32","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","39320","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","72","0","0","0","0","0","0","0","27","0","0","11","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","10","0","0","0","0","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/1/20","3","0","7","2","0","0","83","16","0","0","0","175","0","0","0","0","0","0","0","0","0","1","0","6","0","0","0","0","0","0","1","0","12","0","5","0","0","2","0","32","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","42162","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","72","0","0","0","0","0","0","0","30","0","0","11","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","10","0","0","0","0","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/2/20","3","0","7","2","0","0","149","16","0","0","0","291","0","0","0","0","0","0","0","0","0","1","0","6","0","0","0","0","0","0","1","0","12","0","5","0","0","2","0","32","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","44854","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","78","0","0","0","0","0","0","0","30","0","0","11","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","10","0","0","0","0","12","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/3/20","3","0","7","2","0","0","160","16","0","1","0","291","0","0","0","0","0","0","0","0","0","1","0","6","0","0","0","2","0","0","1","0","12","0","5","0","0","2","0","43","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","47450","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","78","0","0","0","0","0","0","0","30","0","0","11","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","10","0","0","0","0","12","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/4/20","3","0","7","2","0","0","276","16","0","1","0","552","0","0","0","0","0","0","0","1","0","1","0","6","0","0","0","3","0","0","1","0","12","0","5","0","0","2","0","43","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","50001","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","78","0","0","0","0","0","0","0","41","0","0","11","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","10","0","0","0","0","12","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/5/20","3","0","7","2","0","0","414","16","0","1","0","739","0","0","0","0","0","0","0","1","0","1","0","6","0","0","0","3","0","0","1","0","12","0","5","0","0","2","0","43","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","52292","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","78","0","0","0","0","0","0","0","41","0","0","21","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","10","0","0","0","0","12","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/6/20","3","0","7","2","0","0","523","17","0","1","0","913","0","0","0","0","0","0","0","1","0","1","0","6","0","0","0","3","0","0","1","0","12","0","5","0","0","2","0","46","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","53944","4","0","0","0","0","1","0","0","0","0","0","22","0","0","0","0","0","78","0","0","0","0","0","0","0","135","0","0","21","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","40","0","0","0","0","12","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/7/20","3","0","7","2","0","0","589","18","0","1","0","1669","0","0","0","0","0","0","0","3","0","1","1","8","0","0","0","3","0","0","1","0","12","0","7","0","0","30","0","76","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","55539","4","0","0","0","0","1","0","0","0","0","0","23","0","0","0","0","0","78","0","0","0","0","0","0","0","135","0","0","21","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","40","0","0","0","0","12","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/8/20","3","0","7","3","0","0","622","18","0","1","0","2134","0","0","0","0","0","0","0","3","0","1","1","8","0","0","0","3","0","0","1","0","12","0","7","0","0","30","0","76","1","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","57388","4","0","0","0","0","1","0","0","0","0","0","24","0","0","0","0","0","78","0","0","0","0","0","0","0","118","0","0","21","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","40","0","0","0","0","13","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/9/20","3","0","7","3","0","0","724","18","0","1","0","2394","0","0","3","0","0","0","0","3","0","1","1","8","0","0","0","3","2","0","1","0","12","0","7","0","0","32","0","76","1","0","0","1","0","0","0","2","0","0","0","1","0","0","1","0","0","58804","14","0","0","0","0","1","0","0","0","0","0","24","0","0","0","0","0","78","0","0","0","0","0","0","0","118","0","0","21","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","40","0","0","0","0","15","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/10/20","4","0","8","3","0","0","724","18","0","4","0","2731","0","0","3","0","2","0","0","3","0","2","2","8","1","0","0","3","4","0","1","0","12","0","12","0","0","32","0","101","1","0","0","3","0","0","0","9","0","0","0","1","0","0","1","0","0","60181","22","0","0","0","0","1","0","0","0","0","0","24","0","0","0","0","0","78","0","0","0","0","0","0","0","247","0","0","21","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","33","19","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","16","0","40","0","0","0","0","17","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/11/20","4","0","8","3","0","0","1045","25","0","4","0","2959","0","0","15","0","2","0","0","6","0","2","2","8","1","0","0","4","4","0","1","0","12","0","17","0","0","183","0","118","2","0","0","3","0","0","0","9","0","0","0","27","0","3","1","0","0","61644","35","0","0","0","0","1","0","0","0","0","0","26","0","0","0","0","0","96","0","0","0","0","0","0","0","288","0","0","21","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","34","19","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","16","0","325","0","0","0","0","17","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/12/20","4","0","12","3","0","0","1045","25","0","4","0","2959","0","0","15","0","2","0","0","6","0","2","2","8","1","0","0","4","4","0","1","0","12","0","17","0","0","183","0","118","5","0","0","3","0","0","0","9","0","0","0","27","0","3","1","0","0","62901","35","0","0","0","0","1","0","0","0","0","0","26","0","0","0","0","8","96","0","0","0","0","0","0","0","333","0","0","21","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","34","19","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","16","0","325","0","0","0","0","20","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/13/20","4","0","12","3","0","0","1439","46","0","4","0","2959","0","0","24","0","2","0","0","7","0","2","2","8","1","1","1","4","6","1","1","1","12","0","17","0","0","193","0","118","5","0","1","3","0","0","0","9","0","0","0","27","0","3","1","0","0","64196","44","0","0","0","0","1","0","0","0","0","0","26","0","0","0","0","8","97","0","0","1","0","0","0","0","510","0","0","23","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","35","19","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","16","0","325","0","0","0","0","20","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/14/20","4","0","12","8","1","0","1966","46","0","4","0","2959","0","0","26","0","8","0","0","9","0","2","2","8","1","1","1","4","6","2","1","1","12","0","17","0","0","517","0","118","5","4","1","3","0","0","0","9","0","0","0","27","0","3","1","0","0","65660","44","0","0","0","1","1","0","0","0","0","0","35","0","0","0","0","12","105","0","0","1","0","0","0","0","510","0","0","23","0","0","0","8","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","35","19","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0","1","0","16","0","325","0","0","0","0","20","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/15/20","13","0","12","8","1","0","2335","46","0","4","0","4590","0","0","26","0","8","0","0","9","0","2","2","8","1","1","1","4","6","2","1","1","12","0","23","0","0","517","0","118","5","4","1","3","0","0","0","9","0","0","0","21","0","6","1","0","0","67017","60","0","0","0","1","1","0","0","0","0","0","42","0","0","0","0","12","105","0","0","1","0","0","1","0","510","0","0","23","0","0","0","8","1","0","10","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","35","19","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0","1","0","16","0","325","0","0","0","0","20","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"3/16/20","13","1","17","8","1","0","2749","67","0","4","13","4590","0","0","26","3","8","0","0","9","2","2","2","9","2","1","1","4","6","3","1","1","12","0","23","0","0","530","1","144","9","4","2","3","0","0","0","9","0","0","0","27","0","6","1","0","0","67910","77","0","0","0","1","1","0","0","0","0","0","42","0","0","0","0","12","109","0","0","1","1","0","1","0","1137","0","0","23","0","0","0","8","1","0","10","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","21","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0","1","0","16","0","325","0","0","0","0","20","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
